transaction_id,company_id,type,amount,date,category,description,reference_type,reference_id,status,data_source
TXNB0D4C5C4,COMP001,CUSTOMER_PAYMENT,14519605.18,2025-08-13,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN349764FD,COMP001,SUPPLIER_PAYMENT,-35102588.15,2025-08-13,PAYABLE,Payment to SUP015 – INV00398,INVOICE,INV00398,COMPLETED,HISTORICAL
TXNA4E74D79,COMP001,SUPPLIER_PAYMENT,-28139005.25,2025-08-13,PAYABLE,Payment to SUP013 – INV00313,INVOICE,INV00313,COMPLETED,HISTORICAL
TXN64793793,COMP001,LOAN_REPAYMENT,-48495396.28,2025-08-14,FINANCING,Repayment to State Bank of India,FINANCING_OPTION,FIN001,COMPLETED,HISTORICAL
TXNCAFE33C4,COMP001,CUSTOMER_PAYMENT,27426621.47,2025-08-14,RECEIVABLE,Collection from CUST018 – RCV00007,RECEIVABLE,RCV00007,COMPLETED,HISTORICAL
TXND686F046,COMP001,SUPPLIER_PAYMENT,-47219422.93,2025-08-14,PAYABLE,Payment to SUP015 – INV00069,INVOICE,INV00069,COMPLETED,HISTORICAL
TXNC4532E3E,COMP001,OPERATING_EXPENSE,-3523519.05,2025-08-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXND24EB8B0,COMP001,CUSTOMER_PAYMENT,8011009.06,2025-08-14,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6DB98D3D,COMP001,SUPPLIER_PAYMENT,-27850283.64,2025-08-14,PAYABLE,Payment to SUP001 – INV00090,INVOICE,INV00090,COMPLETED,HISTORICAL
TXNB95D624D,COMP001,SUPPLIER_PAYMENT,-44696490.19,2025-08-14,PAYABLE,Payment to SUP011 – INV00080,INVOICE,INV00080,COMPLETED,HISTORICAL
TXN5F085C32,COMP001,OPERATING_EXPENSE,-4611331.81,2025-08-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNBC4F11A5,COMP001,SUPPLIER_PAYMENT,-14577587.04,2025-08-15,PAYABLE,Payment to SUP005 – INV00182,INVOICE,INV00182,COMPLETED,HISTORICAL
TXN70C120AA,COMP001,CUSTOMER_PAYMENT,24990381.0,2025-08-15,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN758BFD79,COMP001,CUSTOMER_PAYMENT,35478730.91,2025-08-16,RECEIVABLE,Collection from CUST005 – RCV00173,RECEIVABLE,RCV00173,COMPLETED,HISTORICAL
TXN7B5ADA77,COMP001,CUSTOMER_PAYMENT,3210847.64,2025-08-16,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNAE4236B8,COMP001,SUPPLIER_PAYMENT,-40515769.14,2025-08-16,PAYABLE,Payment to SUP010 – INV00198,INVOICE,INV00198,COMPLETED,HISTORICAL
TXN025F26F3,COMP001,OPERATING_EXPENSE,-1414918.39,2025-08-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN31206DBC,COMP001,CUSTOMER_PAYMENT,3711890.44,2025-08-17,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5E4BD959,COMP001,CUSTOMER_PAYMENT,17052534.66,2025-08-17,RECEIVABLE,Collection from CUST004 – RCV00201,RECEIVABLE,RCV00201,COMPLETED,HISTORICAL
TXN677D7996,COMP001,OPERATING_EXPENSE,-1489210.9,2025-08-17,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1AD1D441,COMP001,OPERATING_EXPENSE,-9424588.13,2025-08-18,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7211D21F,COMP001,CUSTOMER_PAYMENT,9903496.3,2025-08-18,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5112FA81,COMP001,SUPPLIER_PAYMENT,-40252700.65,2025-08-18,PAYABLE,Payment to SUP003 – INV00227,INVOICE,INV00227,COMPLETED,HISTORICAL
TXN785D2EF8,COMP001,SUPPLIER_PAYMENT,-16894007.97,2025-08-19,PAYABLE,Payment to SUP008 – INV00217,INVOICE,INV00217,COMPLETED,HISTORICAL
TXN317A89FC,COMP001,OPERATING_EXPENSE,-3193241.02,2025-08-19,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN36197F74,COMP001,CUSTOMER_PAYMENT,30069344.63,2025-08-19,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN40F50450,COMP001,SUPPLIER_PAYMENT,-34837993.69,2025-08-19,PAYABLE,Payment to SUP001 – INV00211,INVOICE,INV00211,COMPLETED,HISTORICAL
TXN4B73899E,COMP001,CUSTOMER_PAYMENT,6999389.94,2025-08-19,RECEIVABLE,Collection from CUST003 – RCV00264,RECEIVABLE,RCV00264,COMPLETED,HISTORICAL
TXN89972D89,COMP001,SUPPLIER_PAYMENT,-7283263.57,2025-08-19,PAYABLE,Payment to SUP014 – INV00288,INVOICE,INV00288,COMPLETED,HISTORICAL
TXN1FCF667D,COMP001,CUSTOMER_PAYMENT,30459020.7,2025-08-20,RECEIVABLE,Collection from CUST013 – RCV00224,RECEIVABLE,RCV00224,COMPLETED,HISTORICAL
TXN2905CDC9,COMP001,CUSTOMER_PAYMENT,9244778.15,2025-08-20,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN24AEEC25,COMP001,CUSTOMER_PAYMENT,74051287.64,2025-08-20,RECEIVABLE,Collection from CUST010 – RCV00349,RECEIVABLE,RCV00349,COMPLETED,HISTORICAL
TXNE5B47BA2,COMP001,OPERATING_EXPENSE,-6318176.83,2025-08-20,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN77780DF9,COMP001,SUPPLIER_PAYMENT,-41424310.62,2025-08-21,PAYABLE,Payment to SUP010 – INV00100,INVOICE,INV00100,COMPLETED,HISTORICAL
TXNC05A03AE,COMP001,OPERATING_EXPENSE,-5330311.78,2025-08-21,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN20F3D5B9,COMP001,CUSTOMER_PAYMENT,13125472.14,2025-08-21,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNBF707EBA,COMP001,CUSTOMER_PAYMENT,20647412.77,2025-08-22,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6582C14A,COMP001,OPERATING_EXPENSE,-8430219.75,2025-08-22,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2126E9CE,COMP001,SUPPLIER_PAYMENT,-33567438.77,2025-08-22,PAYABLE,Payment to SUP014 – INV00075,INVOICE,INV00075,COMPLETED,HISTORICAL
TXN83C186ED,COMP001,OPERATING_EXPENSE,-1672757.09,2025-08-23,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN197B1FB5,COMP001,CUSTOMER_PAYMENT,63188798.97,2025-08-23,RECEIVABLE,Collection from CUST013 – RCV00279,RECEIVABLE,RCV00279,COMPLETED,HISTORICAL
TXN5A37186B,COMP001,CUSTOMER_PAYMENT,2050132.13,2025-08-23,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN4C92EC34,COMP001,CUSTOMER_PAYMENT,56602885.87,2025-08-24,RECEIVABLE,Collection from CUST022 – RCV00233,RECEIVABLE,RCV00233,COMPLETED,HISTORICAL
TXN9AA08B39,COMP001,OPERATING_EXPENSE,-623252.66,2025-08-24,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNC68F8281,COMP001,CUSTOMER_PAYMENT,3774010.77,2025-08-24,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5A60055B,COMP001,CUSTOMER_PAYMENT,20853915.88,2025-08-24,RECEIVABLE,Collection from CUST001 – RCV00171,RECEIVABLE,RCV00171,COMPLETED,HISTORICAL
TXNEFCC3F70,COMP001,SUPPLIER_PAYMENT,-34770833.25,2025-08-24,PAYABLE,Payment to SUP010 – INV00056,INVOICE,INV00056,COMPLETED,HISTORICAL
TXNDBEFEC40,COMP001,SUPPLIER_PAYMENT,-5740487.98,2025-08-24,PAYABLE,Payment to SUP012 – INV00464,INVOICE,INV00464,COMPLETED,HISTORICAL
TXN79A8107F,COMP001,CUSTOMER_PAYMENT,50826205.32,2025-08-25,RECEIVABLE,Collection from CUST022 – RCV00291,RECEIVABLE,RCV00291,COMPLETED,HISTORICAL
TXNE1454AFF,COMP001,SUPPLIER_PAYMENT,-11560634.11,2025-08-25,PAYABLE,Payment to SUP012 – INV00189,INVOICE,INV00189,COMPLETED,HISTORICAL
TXND52B813D,COMP001,OPERATING_EXPENSE,-5448970.42,2025-08-25,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN4D9BD55F,COMP001,SUPPLIER_PAYMENT,-40847477.19,2025-08-25,PAYABLE,Payment to SUP014 – INV00015,INVOICE,INV00015,COMPLETED,HISTORICAL
TXND135F10D,COMP001,CUSTOMER_PAYMENT,15137201.28,2025-08-25,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7A11BFB8,COMP001,SUPPLIER_PAYMENT,-9293077.16,2025-08-25,PAYABLE,Payment to SUP004 – INV00235,INVOICE,INV00235,COMPLETED,HISTORICAL
TXN87DCE648,COMP001,SUPPLIER_PAYMENT,-16962562.82,2025-08-25,PAYABLE,Payment to SUP015 – INV00031,INVOICE,INV00031,COMPLETED,HISTORICAL
TXN0B70F36E,COMP001,CUSTOMER_PAYMENT,20778670.62,2025-08-26,RECEIVABLE,Collection from CUST006 – RCV00294,RECEIVABLE,RCV00294,COMPLETED,HISTORICAL
TXN84EB5FD6,COMP001,OPERATING_EXPENSE,-4190066.59,2025-08-26,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN455A8E43,COMP001,CUSTOMER_PAYMENT,19701420.9,2025-08-26,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNC6F3FE60,COMP001,SUPPLIER_PAYMENT,-35510072.76,2025-08-26,PAYABLE,Payment to SUP010 – INV00305,INVOICE,INV00305,COMPLETED,HISTORICAL
TXNFBEA7E58,COMP001,CUSTOMER_PAYMENT,18866826.81,2025-08-27,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNAE504620,COMP001,SUPPLIER_PAYMENT,-40060907.41,2025-08-27,PAYABLE,Payment to SUP006 – INV00148,INVOICE,INV00148,COMPLETED,HISTORICAL
TXN5BFE79C1,COMP001,OPERATING_EXPENSE,-5044474.64,2025-08-27,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN52AE7849,COMP001,SUPPLIER_PAYMENT,-24239668.61,2025-08-27,PAYABLE,Payment to SUP009 – INV00061,INVOICE,INV00061,COMPLETED,HISTORICAL
TXNBC0F02D5,COMP001,SUPPLIER_PAYMENT,-44331047.08,2025-08-27,PAYABLE,Payment to SUP005 – INV00444,INVOICE,INV00444,COMPLETED,HISTORICAL
TXNB92B4002,COMP001,SUPPLIER_PAYMENT,-10672995.8,2025-08-27,PAYABLE,Payment to SUP013 – INV00062,INVOICE,INV00062,COMPLETED,HISTORICAL
TXN4EAD0F27,COMP001,OPERATING_EXPENSE,-12218655.81,2025-08-28,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNCEF7F380,COMP001,SUPPLIER_PAYMENT,-37173031.88,2025-08-28,PAYABLE,Payment to SUP008 – INV00115,INVOICE,INV00115,COMPLETED,HISTORICAL
TXND888A290,COMP001,CUSTOMER_PAYMENT,25562665.28,2025-08-28,RECEIVABLE,Collection from CUST020 – RCV00073,RECEIVABLE,RCV00073,COMPLETED,HISTORICAL
TXNE408C175,COMP001,CUSTOMER_PAYMENT,17838492.73,2025-08-28,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNCCE317C5,COMP001,SUPPLIER_PAYMENT,-53213449.1,2025-08-29,PAYABLE,Payment to SUP015 – INV00312,INVOICE,INV00312,COMPLETED,HISTORICAL
TXN741FAE8B,COMP001,SUPPLIER_PAYMENT,-6157066.36,2025-08-29,PAYABLE,Payment to SUP001 – INV00291,INVOICE,INV00291,COMPLETED,HISTORICAL
TXNAB6D0D77,COMP001,CUSTOMER_PAYMENT,28452486.66,2025-08-29,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8CB57D46,COMP001,OPERATING_EXPENSE,-12181668.74,2025-08-29,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNFD102119,COMP001,CUSTOMER_PAYMENT,35912422.39,2025-08-29,RECEIVABLE,Collection from CUST022 – RCV00047,RECEIVABLE,RCV00047,COMPLETED,HISTORICAL
TXN4264FCC6,COMP001,SUPPLIER_PAYMENT,-46757435.6,2025-08-30,PAYABLE,Payment to SUP015 – INV00034,INVOICE,INV00034,COMPLETED,HISTORICAL
TXN2A680956,COMP001,SUPPLIER_PAYMENT,-13687929.93,2025-08-30,PAYABLE,Payment to SUP010 – INV00293,INVOICE,INV00293,COMPLETED,HISTORICAL
TXN483EE698,COMP001,OPERATING_EXPENSE,-1073285.75,2025-08-30,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1C5A45EE,COMP001,CUSTOMER_PAYMENT,3145495.85,2025-08-30,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN67B19EB3,COMP001,CUSTOMER_PAYMENT,29393697.79,2025-08-30,RECEIVABLE,Collection from CUST021 – RCV00288,RECEIVABLE,RCV00288,COMPLETED,HISTORICAL
TXN2F101D0C,COMP001,CUSTOMER_PAYMENT,16117213.35,2025-08-31,RECEIVABLE,Collection from CUST009 – RCV00044,RECEIVABLE,RCV00044,COMPLETED,HISTORICAL
TXN94AD0DCB,COMP001,OPERATING_EXPENSE,-1073800.97,2025-08-31,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8DF5B3C6,COMP001,CUSTOMER_PAYMENT,12944768.18,2025-08-31,RECEIVABLE,Collection from CUST008 – RCV00136,RECEIVABLE,RCV00136,COMPLETED,HISTORICAL
TXNDF521FAC,COMP001,CUSTOMER_PAYMENT,50014381.7,2025-08-31,RECEIVABLE,Collection from CUST018 – RCV00174,RECEIVABLE,RCV00174,COMPLETED,HISTORICAL
TXN03F505A1,COMP001,CUSTOMER_PAYMENT,1568582.05,2025-08-31,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE09D121E,COMP001,UNEXPECTED_EXPENSE,-74369684.59,2025-08-31,EXCEPTIONAL,Regulatory fine,COMPANY,COMP001,COMPLETED,HISTORICAL
TXND2EE813F,COMP001,SUPPLIER_PAYMENT,-20705555.34,2025-09-01,PAYABLE,Payment to SUP001 – INV00323,INVOICE,INV00323,COMPLETED,HISTORICAL
TXN48546073,COMP001,CUSTOMER_PAYMENT,11383629.04,2025-09-01,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA9D7CF44,COMP001,OPERATING_EXPENSE,-4966355.1,2025-09-01,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN47007043,COMP001,CUSTOMER_PAYMENT,30249439.07,2025-09-02,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN3F389E4D,COMP001,SUPPLIER_PAYMENT,-34248309.57,2025-09-02,PAYABLE,Payment to SUP006 – INV00283,INVOICE,INV00283,COMPLETED,HISTORICAL
TXND76A5A3C,COMP001,SUPPLIER_PAYMENT,-53341948.69,2025-09-02,PAYABLE,Payment to SUP004 – INV00041,INVOICE,INV00041,COMPLETED,HISTORICAL
TXND98AA4F4,COMP001,OPERATING_EXPENSE,-5997772.9,2025-09-02,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN13BB758A,COMP001,OPERATING_EXPENSE,-8487399.73,2025-09-03,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2CEFBC0C,COMP001,SUPPLIER_PAYMENT,-43568851.38,2025-09-03,PAYABLE,Payment to SUP001 – INV00099,INVOICE,INV00099,COMPLETED,HISTORICAL
TXN7709B9BB,COMP001,CUSTOMER_PAYMENT,14303865.09,2025-09-03,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN205DEF66,COMP001,CUSTOMER_PAYMENT,18299208.25,2025-09-04,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNCD866835,COMP001,OPERATING_EXPENSE,-4068150.16,2025-09-04,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7259B55C,COMP001,CUSTOMER_PAYMENT,33464025.82,2025-09-04,RECEIVABLE,Collection from CUST017 – RCV00052,RECEIVABLE,RCV00052,COMPLETED,HISTORICAL
TXNC186579A,COMP001,OPERATING_EXPENSE,-4245513.59,2025-09-05,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN144293C5,COMP001,CUSTOMER_PAYMENT,31056204.98,2025-09-05,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNC5832646,COMP001,SUPPLIER_PAYMENT,-34840968.68,2025-09-05,PAYABLE,Payment to SUP011 – INV00306,INVOICE,INV00306,COMPLETED,HISTORICAL
TXN72C00E08,COMP001,CUSTOMER_PAYMENT,2154646.74,2025-09-06,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7C7846EB,COMP001,OPERATING_EXPENSE,-597631.53,2025-09-06,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7BF09461,COMP001,CUSTOMER_PAYMENT,3746127.31,2025-09-07,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN53D5E873,COMP001,SUPPLIER_PAYMENT,-34620205.16,2025-09-07,PAYABLE,Payment to SUP009 – INV00081,INVOICE,INV00081,COMPLETED,HISTORICAL
TXNF2873328,COMP001,SUPPLIER_PAYMENT,-22501357.65,2025-09-07,PAYABLE,Payment to SUP003 – INV00353,INVOICE,INV00353,COMPLETED,HISTORICAL
TXN624A144C,COMP001,OPERATING_EXPENSE,-854986.37,2025-09-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7ACD9B15,COMP001,CUSTOMER_PAYMENT,19045751.67,2025-09-07,RECEIVABLE,Collection from CUST008 – RCV00127,RECEIVABLE,RCV00127,COMPLETED,HISTORICAL
TXN4BD100BB,COMP001,CUSTOMER_PAYMENT,11816738.22,2025-09-08,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN362A04A2,COMP001,SUPPLIER_PAYMENT,-23310648.38,2025-09-08,PAYABLE,Payment to SUP010 – INV00222,INVOICE,INV00222,COMPLETED,HISTORICAL
TXNEA4152AB,COMP001,SUPPLIER_PAYMENT,-42218532.81,2025-09-08,PAYABLE,Payment to SUP008 – INV00273,INVOICE,INV00273,COMPLETED,HISTORICAL
TXNB5E508E9,COMP001,CUSTOMER_PAYMENT,43403373.29,2025-09-08,RECEIVABLE,Collection from CUST011 – RCV00034,RECEIVABLE,RCV00034,COMPLETED,HISTORICAL
TXN28590122,COMP001,OPERATING_EXPENSE,-4762142.92,2025-09-08,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNCE2DC2BE,COMP001,CUSTOMER_PAYMENT,60406156.94,2025-09-08,RECEIVABLE,Collection from CUST011 – RCV00176,RECEIVABLE,RCV00176,COMPLETED,HISTORICAL
TXNBC1B5954,COMP001,CUSTOMER_PAYMENT,23839110.31,2025-09-09,RECEIVABLE,Collection from CUST022 – RCV00106,RECEIVABLE,RCV00106,COMPLETED,HISTORICAL
TXN8E056698,COMP001,CUSTOMER_PAYMENT,26126479.64,2025-09-09,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNAC980ECB,COMP001,CUSTOMER_PAYMENT,54878147.72,2025-09-09,RECEIVABLE,Collection from CUST011 – RCV00108,RECEIVABLE,RCV00108,COMPLETED,HISTORICAL
TXN1C68C1AD,COMP001,CUSTOMER_PAYMENT,32253868.02,2025-09-09,RECEIVABLE,Collection from CUST010 – RCV00036,RECEIVABLE,RCV00036,COMPLETED,HISTORICAL
TXN6B5EFC65,COMP001,OPERATING_EXPENSE,-9620178.46,2025-09-09,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6F148365,COMP001,SUPPLIER_PAYMENT,-59959267.91,2025-09-09,PAYABLE,Payment to SUP007 – INV00392,INVOICE,INV00392,COMPLETED,HISTORICAL
TXN1C59554A,COMP001,CUSTOMER_PAYMENT,15631967.07,2025-09-10,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNEA5DF231,COMP001,SUPPLIER_PAYMENT,-13818086.85,2025-09-10,PAYABLE,Payment to SUP005 – INV00216,INVOICE,INV00216,COMPLETED,HISTORICAL
TXNB9DEA691,COMP001,OPERATING_EXPENSE,-7492515.35,2025-09-10,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN03813EAA,COMP001,SUPPLIER_PAYMENT,-49455952.95,2025-09-10,PAYABLE,Payment to SUP012 – INV00415,INVOICE,INV00415,COMPLETED,HISTORICAL
TXN6D566F3E,COMP001,SUPPLIER_PAYMENT,-12758403.4,2025-09-11,PAYABLE,Payment to SUP002 – INV00298,INVOICE,INV00298,COMPLETED,HISTORICAL
TXN0DF0CE98,COMP001,OPERATING_EXPENSE,-3019094.34,2025-09-11,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN4A3C1860,COMP001,CUSTOMER_PAYMENT,20261072.73,2025-09-11,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7171B492,COMP001,CUSTOMER_PAYMENT,65855180.99,2025-09-11,RECEIVABLE,Collection from CUST010 – RCV00098,RECEIVABLE,RCV00098,COMPLETED,HISTORICAL
TXN4E5A0F8B,COMP001,CUSTOMER_PAYMENT,31258199.51,2025-09-12,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1080B212,COMP001,OPERATING_EXPENSE,-7670343.02,2025-09-12,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN9EC99228,COMP001,OPERATING_EXPENSE,-1886171.08,2025-09-13,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNFFA5DF7F,COMP001,SUPPLIER_PAYMENT,-18887407.96,2025-09-13,PAYABLE,Payment to SUP013 – INV00333,INVOICE,INV00333,COMPLETED,HISTORICAL
TXNAA419AA9,COMP001,SUPPLIER_PAYMENT,-8280986.34,2025-09-13,PAYABLE,Payment to SUP014 – INV00318,INVOICE,INV00318,COMPLETED,HISTORICAL
TXN43358EEE,COMP001,CUSTOMER_PAYMENT,3710559.07,2025-09-13,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE716A167,COMP001,OPERATING_EXPENSE,-856341.03,2025-09-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNDDC678D6,COMP001,CUSTOMER_PAYMENT,67979238.45,2025-09-14,RECEIVABLE,Collection from CUST001 – RCV00066,RECEIVABLE,RCV00066,COMPLETED,HISTORICAL
TXNBF096250,COMP001,CUSTOMER_PAYMENT,3086924.07,2025-09-14,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN263366E1,COMP001,OPERATING_EXPENSE,-5063659.16,2025-09-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2167D0E9,COMP001,CUSTOMER_PAYMENT,12817674.45,2025-09-15,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN579FF24F,COMP001,CUSTOMER_PAYMENT,9996071.33,2025-09-16,RECEIVABLE,Collection from CUST013 – RCV00266,RECEIVABLE,RCV00266,COMPLETED,HISTORICAL
TXNBF26F088,COMP001,SUPPLIER_PAYMENT,-29941666.32,2025-09-16,PAYABLE,Payment to SUP003 – INV00194,INVOICE,INV00194,COMPLETED,HISTORICAL
TXN7431D005,COMP001,CUSTOMER_PAYMENT,78726947.47,2025-09-16,RECEIVABLE,Collection from CUST002 – RCV00003,RECEIVABLE,RCV00003,COMPLETED,HISTORICAL
TXN7C13FB69,COMP001,SUPPLIER_PAYMENT,-4433867.0,2025-09-16,PAYABLE,Payment to SUP014 – INV00230,INVOICE,INV00230,COMPLETED,HISTORICAL
TXN2140F257,COMP001,OPERATING_EXPENSE,-4783942.12,2025-09-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN0CD53E7B,COMP001,CUSTOMER_PAYMENT,18217438.82,2025-09-16,RECEIVABLE,Collection from CUST004 – RCV00334,RECEIVABLE,RCV00334,COMPLETED,HISTORICAL
TXN91205A2E,COMP001,SUPPLIER_PAYMENT,-11074337.92,2025-09-16,PAYABLE,Payment to SUP015 – INV00401,INVOICE,INV00401,COMPLETED,HISTORICAL
TXN97BDCD41,COMP001,SUPPLIER_PAYMENT,-31287086.76,2025-09-16,PAYABLE,Payment to SUP001 – INV00332,INVOICE,INV00332,COMPLETED,HISTORICAL
TXN4D1DA722,COMP001,CUSTOMER_PAYMENT,26976988.04,2025-09-16,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN362630F8,COMP001,CUSTOMER_PAYMENT,41650041.38,2025-09-16,RECEIVABLE,Collection from CUST011 – RCV00295,RECEIVABLE,RCV00295,COMPLETED,HISTORICAL
TXNEC972AAD,COMP001,SUPPLIER_PAYMENT,-15137166.71,2025-09-17,PAYABLE,Payment to SUP007 – INV00199,INVOICE,INV00199,COMPLETED,HISTORICAL
TXNFACCECDD,COMP001,CUSTOMER_PAYMENT,14502272.8,2025-09-17,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8CC7F999,COMP001,SUPPLIER_PAYMENT,-40814430.41,2025-09-17,PAYABLE,Payment to SUP013 – INV00477,INVOICE,INV00477,COMPLETED,HISTORICAL
