transaction_id,company_id,type,amount,date,category,description,reference_type,reference_id,status
TXNAF18FDEC,COMP001,SUPPLIER_PAYMENT,-19972961.58,2025-05-20,PAYABLE,Payment to SUP001 – INV00053,INVOICE,INV00053,COMPLETED
TXN00EEAC39,COMP001,CUSTOMER_PAYMENT,8844799.42,2025-05-20,RECEIVABLE,Collection from CUST003 – RCV00097,RECEIVABLE,RCV00097,COMPLETED
TXNE4E2E58B,COMP001,SUPPLIER_PAYMENT,-6438952.86,2025-05-21,PAYABLE,Payment to SUP008 – INV00467,INVOICE,INV00467,COMPLETED
TXN3E2F7334,COMP001,CUSTOMER_PAYMENT,59358879.7,2025-05-21,RECEIVABLE,Collection from CUST010 – RCV00254,RECEIVABLE,RCV00254,COMPLETED
TXNF267325A,COMP001,OPERATING_EXPENSE,-4334492.71,2025-05-21,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNC821BFFF,COMP001,CUSTOMER_PAYMENT,15207046.12,2025-05-21,RECEIVABLE,Collection from CUST023 – RCV00308,RECEIVABLE,RCV00308,COMPLETED
TXN887E534C,COMP001,OPERATING_EXPENSE,-7391801.28,2025-05-22,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN39539EC7,COMP001,CUSTOMER_PAYMENT,19193295.83,2025-05-22,RECEIVABLE,Collection from CUST017 – RCV00117,RECEIVABLE,RCV00117,COMPLETED
TXN16377027,COMP001,OPERATING_EXPENSE,-3982572.72,2025-05-23,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN64E6F05D,COMP001,SUPPLIER_PAYMENT,-50760615.05,2025-05-23,PAYABLE,Payment to SUP005 – INV00043,INVOICE,INV00043,COMPLETED
TXN1C746065,COMP001,CUSTOMER_PAYMENT,56405066.04,2025-05-23,RECEIVABLE,Collection from CUST024 – RCV00168,RECEIVABLE,RCV00168,COMPLETED
TXN9616C9CF,COMP001,CUSTOMER_PAYMENT,37065735.41,2025-05-23,RECEIVABLE,Collection from CUST021 – RCV00210,RECEIVABLE,RCV00210,COMPLETED
TXNF70103F9,COMP001,SUPPLIER_PAYMENT,-18705927.22,2025-05-23,PAYABLE,Payment to SUP007 – INV00447,INVOICE,INV00447,COMPLETED
TXN16B10DA3,COMP001,OPERATING_EXPENSE,-974830.48,2025-05-24,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN324DF4B6,COMP001,SUPPLIER_PAYMENT,-34697110.81,2025-05-25,PAYABLE,Payment to SUP008 – INV00266,INVOICE,INV00266,COMPLETED
TXNC106F156,COMP001,SUPPLIER_PAYMENT,-42012904.61,2025-05-25,PAYABLE,Payment to SUP011 – INV00383,INVOICE,INV00383,COMPLETED
TXN61B81ED7,COMP001,SUPPLIER_PAYMENT,-35274439.15,2025-05-25,PAYABLE,Payment to SUP004 – INV00137,INVOICE,INV00137,COMPLETED
TXNEA54D866,COMP001,OPERATING_EXPENSE,-1850369.26,2025-05-25,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN4B0810F5,COMP001,SUPPLIER_PAYMENT,-49445617.01,2025-05-26,PAYABLE,Payment to SUP007 – INV00157,INVOICE,INV00157,COMPLETED
TXN8FF78566,COMP001,SUPPLIER_PAYMENT,-34761151.86,2025-05-26,PAYABLE,Payment to SUP013 – INV00259,INVOICE,INV00259,COMPLETED
TXN8AAC2972,COMP001,OPERATING_EXPENSE,-9831282.98,2025-05-26,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNA42164AB,COMP001,SUPPLIER_PAYMENT,-46623089.99,2025-05-27,PAYABLE,Payment to SUP005 – INV00208,INVOICE,INV00208,COMPLETED
TXN477A5B3D,COMP001,OPERATING_EXPENSE,-9719330.64,2025-05-27,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN63AB9FB2,COMP001,OPERATING_EXPENSE,-6705369.3,2025-05-28,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNFFEF5716,COMP001,SUPPLIER_PAYMENT,-11290913.28,2025-05-28,PAYABLE,Payment to SUP010 – INV00386,INVOICE,INV00386,COMPLETED
TXNFC7C7DD6,COMP001,OPERATING_EXPENSE,-13059568.19,2025-05-29,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN450E0437,COMP001,CUSTOMER_PAYMENT,63745698.77,2025-05-29,RECEIVABLE,Collection from CUST013 – RCV00320,RECEIVABLE,RCV00320,COMPLETED
TXNA4DE4330,COMP001,SUPPLIER_PAYMENT,-19201374.04,2025-05-29,PAYABLE,Payment to SUP013 – INV00074,INVOICE,INV00074,COMPLETED
TXNCEAEB566,COMP001,CUSTOMER_PAYMENT,15832611.58,2025-05-30,RECEIVABLE,Collection from CUST015 – RCV00159,RECEIVABLE,RCV00159,COMPLETED
TXN714E31E6,COMP001,CUSTOMER_PAYMENT,28715012.03,2025-05-30,RECEIVABLE,Collection from CUST018 – RCV00030,RECEIVABLE,RCV00030,COMPLETED
TXN1CE38641,COMP001,OPERATING_EXPENSE,-15269950.08,2025-05-30,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNF36773C6,COMP001,SUPPLIER_PAYMENT,-41062700.77,2025-05-30,PAYABLE,Payment to SUP004 – INV00042,INVOICE,INV00042,COMPLETED
TXNEC6E4F1E,COMP001,OPERATING_EXPENSE,-2853690.58,2025-05-31,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB986B1E4,COMP001,SUPPLIER_PAYMENT,-37350356.53,2025-06-01,PAYABLE,Payment to SUP003 – INV00476,INVOICE,INV00476,COMPLETED
TXNCC4F6826,COMP001,CUSTOMER_PAYMENT,60321485.91,2025-06-01,RECEIVABLE,Collection from CUST025 – RCV00206,RECEIVABLE,RCV00206,COMPLETED
TXNBE055A92,COMP001,CUSTOMER_PAYMENT,28365733.33,2025-06-01,RECEIVABLE,Collection from CUST013 – RCV00070,RECEIVABLE,RCV00070,COMPLETED
TXN2F607AF0,COMP001,SUPPLIER_PAYMENT,-48510195.02,2025-06-01,PAYABLE,Payment to SUP014 – INV00096,INVOICE,INV00096,COMPLETED
TXN65E06D66,COMP001,SUPPLIER_PAYMENT,-17914376.92,2025-06-01,PAYABLE,Payment to SUP005 – INV00379,INVOICE,INV00379,COMPLETED
TXNAC483602,COMP001,SUPPLIER_PAYMENT,-15864788.66,2025-06-01,PAYABLE,Payment to SUP004 – INV00366,INVOICE,INV00366,COMPLETED
TXN3D9E9EAB,COMP001,CUSTOMER_PAYMENT,29811902.77,2025-06-01,RECEIVABLE,Collection from CUST016 – RCV00310,RECEIVABLE,RCV00310,COMPLETED
TXN30411E62,COMP001,SUPPLIER_PAYMENT,-14499968.93,2025-06-01,PAYABLE,Payment to SUP013 – INV00119,INVOICE,INV00119,COMPLETED
TXNF8DD7666,COMP001,OPERATING_EXPENSE,-1736581.16,2025-06-01,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNEF4453BF,COMP001,SUPPLIER_PAYMENT,-43697613.1,2025-06-01,PAYABLE,Payment to SUP002 – INV00221,INVOICE,INV00221,COMPLETED
TXNA1F0FCF0,COMP001,SUPPLIER_PAYMENT,-10218123.69,2025-06-02,PAYABLE,Payment to SUP011 – INV00434,INVOICE,INV00434,COMPLETED
TXN9C664F4F,COMP001,OPERATING_EXPENSE,-4987723.49,2025-06-02,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN99A7ED5D,COMP001,CUSTOMER_PAYMENT,27064362.03,2025-06-02,RECEIVABLE,Collection from CUST012 – RCV00285,RECEIVABLE,RCV00285,COMPLETED
TXN7B218074,COMP001,CUSTOMER_PAYMENT,78982129.07,2025-06-02,RECEIVABLE,Collection from CUST011 – RCV00157,RECEIVABLE,RCV00157,COMPLETED
TXNF9034EC0,COMP001,OPERATING_EXPENSE,-5778152.94,2025-06-03,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN62FAE993,COMP001,CUSTOMER_PAYMENT,23054265.54,2025-06-03,RECEIVABLE,Collection from CUST021 – RCV00193,RECEIVABLE,RCV00193,COMPLETED
TXNC278B9BF,COMP001,CUSTOMER_PAYMENT,12012579.11,2025-06-03,RECEIVABLE,Collection from CUST001 – RCV00035,RECEIVABLE,RCV00035,COMPLETED
TXN6311E8C9,COMP001,SUPPLIER_PAYMENT,-54827715.33,2025-06-03,PAYABLE,Payment to SUP012 – INV00218,INVOICE,INV00218,COMPLETED
TXN7A9EF003,COMP001,CUSTOMER_PAYMENT,14389118.31,2025-06-04,RECEIVABLE,Collection from CUST011 – RCV00235,RECEIVABLE,RCV00235,COMPLETED
TXN15E60133,COMP001,OPERATING_EXPENSE,-7960538.89,2025-06-04,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN3E68B7F8,COMP001,SUPPLIER_PAYMENT,-26568657.48,2025-06-04,PAYABLE,Payment to SUP004 – INV00480,INVOICE,INV00480,COMPLETED
TXNE53FC7FF,COMP001,CUSTOMER_PAYMENT,69601809.14,2025-06-05,RECEIVABLE,Collection from CUST022 – RCV00256,RECEIVABLE,RCV00256,COMPLETED
TXN62CE1D68,COMP001,SUPPLIER_PAYMENT,-13166187.21,2025-06-05,PAYABLE,Payment to SUP003 – INV00410,INVOICE,INV00410,COMPLETED
TXNE5B04EAF,COMP001,OPERATING_EXPENSE,-4343031.94,2025-06-05,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXND7A5B68B,COMP001,SUPPLIER_PAYMENT,-39097656.97,2025-06-05,PAYABLE,Payment to SUP015 – INV00404,INVOICE,INV00404,COMPLETED
TXN6D68203E,COMP001,SUPPLIER_PAYMENT,-45235935.9,2025-06-05,PAYABLE,Payment to SUP007 – INV00220,INVOICE,INV00220,COMPLETED
TXNC5ADE477,COMP001,CUSTOMER_PAYMENT,46826659.17,2025-06-05,RECEIVABLE,Collection from CUST003 – RCV00198,RECEIVABLE,RCV00198,COMPLETED
TXN2C177F96,COMP001,SUPPLIER_PAYMENT,-19861367.29,2025-06-06,PAYABLE,Payment to SUP014 – INV00241,INVOICE,INV00241,COMPLETED
TXN7539C775,COMP001,OPERATING_EXPENSE,-4492237.3,2025-06-06,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN2636F0E0,COMP001,SUPPLIER_PAYMENT,-48749989.24,2025-06-06,PAYABLE,Payment to SUP004 – INV00254,INVOICE,INV00254,COMPLETED
TXN3F068146,COMP001,SUPPLIER_PAYMENT,-12659738.83,2025-06-06,PAYABLE,Payment to SUP012 – INV00105,INVOICE,INV00105,COMPLETED
TXN19AB0343,COMP001,OPERATING_EXPENSE,-1659201.76,2025-06-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN77D0E48F,COMP001,SUPPLIER_PAYMENT,-34012388.6,2025-06-07,PAYABLE,Payment to SUP003 – INV00481,INVOICE,INV00481,COMPLETED
TXN0E1697B1,COMP001,CUSTOMER_PAYMENT,14692309.0,2025-06-07,RECEIVABLE,Collection from CUST019 – RCV00043,RECEIVABLE,RCV00043,COMPLETED
TXN38B46157,COMP001,CUSTOMER_PAYMENT,57303111.3,2025-06-08,RECEIVABLE,Collection from CUST005 – RCV00115,RECEIVABLE,RCV00115,COMPLETED
TXN305206EB,COMP001,CUSTOMER_PAYMENT,64984587.65,2025-06-08,RECEIVABLE,Collection from CUST008 – RCV00002,RECEIVABLE,RCV00002,COMPLETED
TXN5EDC678A,COMP001,SUPPLIER_PAYMENT,-22681849.41,2025-06-08,PAYABLE,Payment to SUP013 – INV00248,INVOICE,INV00248,COMPLETED
TXN5661CFB6,COMP001,OPERATING_EXPENSE,-1320623.78,2025-06-08,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN28282FB9,COMP001,SUPPLIER_PAYMENT,-42164561.89,2025-06-09,PAYABLE,Payment to SUP009 – INV00025,INVOICE,INV00025,COMPLETED
TXN11483CDD,COMP001,SUPPLIER_PAYMENT,-12926812.96,2025-06-09,PAYABLE,Payment to SUP009 – INV00017,INVOICE,INV00017,COMPLETED
TXN057ACB7F,COMP001,SUPPLIER_PAYMENT,-13353019.27,2025-06-09,PAYABLE,Payment to SUP010 – INV00173,INVOICE,INV00173,COMPLETED
TXN859A76AD,COMP001,OPERATING_EXPENSE,-5665555.9,2025-06-09,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN34E09A5A,COMP001,OPERATING_EXPENSE,-9804154.03,2025-06-10,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN07622DF9,COMP001,SUPPLIER_PAYMENT,-52290221.02,2025-06-10,PAYABLE,Payment to SUP009 – INV00435,INVOICE,INV00435,COMPLETED
TXNEF71A191,COMP001,CUSTOMER_PAYMENT,57096239.93,2025-06-11,RECEIVABLE,Collection from CUST011 – RCV00164,RECEIVABLE,RCV00164,COMPLETED
TXNCE9AB618,COMP001,SUPPLIER_PAYMENT,-14905740.33,2025-06-11,PAYABLE,Payment to SUP002 – INV00120,INVOICE,INV00120,COMPLETED
TXN8E7EAB2F,COMP001,OPERATING_EXPENSE,-8427336.24,2025-06-11,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNDD25F377,COMP001,SUPPLIER_PAYMENT,-5538653.83,2025-06-12,PAYABLE,Payment to SUP011 – INV00117,INVOICE,INV00117,COMPLETED
TXN9958C199,COMP001,SUPPLIER_PAYMENT,-6061544.6,2025-06-12,PAYABLE,Payment to SUP004 – INV00103,INVOICE,INV00103,COMPLETED
TXN69A2AACC,COMP001,OPERATING_EXPENSE,-10927989.0,2025-06-12,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNE58166FC,COMP001,CUSTOMER_PAYMENT,25122943.82,2025-06-12,RECEIVABLE,Collection from CUST024 – RCV00301,RECEIVABLE,RCV00301,COMPLETED
TXNFB781D38,COMP001,OPERATING_EXPENSE,-6386994.62,2025-06-13,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN3D9C841F,COMP001,OPERATING_EXPENSE,-1740202.42,2025-06-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN0D5CE7EB,COMP001,CUSTOMER_PAYMENT,15734498.85,2025-06-14,RECEIVABLE,Collection from CUST013 – RCV00194,RECEIVABLE,RCV00194,COMPLETED
TXN6ACD2A70,COMP001,SUPPLIER_PAYMENT,-59230492.6,2025-06-14,PAYABLE,Payment to SUP009 – INV00451,INVOICE,INV00451,COMPLETED
TXNC939EB4A,COMP001,CUSTOMER_PAYMENT,74594141.13,2025-06-14,RECEIVABLE,Collection from CUST024 – RCV00100,RECEIVABLE,RCV00100,COMPLETED
TXNA716A03F,COMP001,SUPPLIER_PAYMENT,-8725523.77,2025-06-14,PAYABLE,Payment to SUP013 – INV00112,INVOICE,INV00112,COMPLETED
TXN9E61ADC9,COMP001,SUPPLIER_PAYMENT,-11805059.78,2025-06-15,PAYABLE,Payment to SUP008 – INV00337,INVOICE,INV00337,COMPLETED
TXN2611F3FF,COMP001,OPERATING_EXPENSE,-1312428.95,2025-06-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN5B39EAAF,COMP001,OPERATING_EXPENSE,-7104194.28,2025-06-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN1A70144A,COMP001,SUPPLIER_PAYMENT,-16672552.88,2025-06-16,PAYABLE,Payment to SUP009 – INV00226,INVOICE,INV00226,COMPLETED
TXN481236C7,COMP001,OPERATING_EXPENSE,-10024820.3,2025-06-17,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN867B2C21,COMP001,CUSTOMER_PAYMENT,20449586.59,2025-06-18,RECEIVABLE,Collection from CUST015 – RCV00089,RECEIVABLE,RCV00089,COMPLETED
TXNF03B4362,COMP001,SUPPLIER_PAYMENT,-50187759.65,2025-06-18,PAYABLE,Payment to SUP005 – INV00297,INVOICE,INV00297,COMPLETED
TXNE4F3AB07,COMP001,SUPPLIER_PAYMENT,-20733261.71,2025-06-18,PAYABLE,Payment to SUP012 – INV00367,INVOICE,INV00367,COMPLETED
TXNE338AEE8,COMP001,CUSTOMER_PAYMENT,75620855.82,2025-06-18,RECEIVABLE,Collection from CUST021 – RCV00293,RECEIVABLE,RCV00293,COMPLETED
TXN54F27D0E,COMP001,OPERATING_EXPENSE,-7083965.42,2025-06-18,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN06AF31BA,COMP001,SUPPLIER_PAYMENT,-50997373.5,2025-06-19,PAYABLE,Payment to SUP002 – INV00224,INVOICE,INV00224,COMPLETED
TXN2751A994,COMP001,SUPPLIER_PAYMENT,-19659479.89,2025-06-19,PAYABLE,Payment to SUP006 – INV00095,INVOICE,INV00095,COMPLETED
TXNEF3990A2,COMP001,SUPPLIER_PAYMENT,-57056547.69,2025-06-19,PAYABLE,Payment to SUP011 – INV00427,INVOICE,INV00427,COMPLETED
TXN373D88F8,COMP001,OPERATING_EXPENSE,-3046455.53,2025-06-19,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN22556AD8,COMP001,CUSTOMER_PAYMENT,72358441.88,2025-06-19,RECEIVABLE,Collection from CUST013 – RCV00156,RECEIVABLE,RCV00156,COMPLETED
TXN5FBA60C0,COMP001,CUSTOMER_PAYMENT,29007209.0,2025-06-20,RECEIVABLE,Collection from CUST015 – RCV00186,RECEIVABLE,RCV00186,COMPLETED
TXN14719047,COMP001,SUPPLIER_PAYMENT,-53031295.7,2025-06-20,PAYABLE,Payment to SUP011 – INV00424,INVOICE,INV00424,COMPLETED
TXN817DE95A,COMP001,OPERATING_EXPENSE,-11987473.33,2025-06-20,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN195BD913,COMP001,CUSTOMER_PAYMENT,71101945.44,2025-06-20,RECEIVABLE,Collection from CUST015 – RCV00223,RECEIVABLE,RCV00223,COMPLETED
TXND19A116B,COMP001,CUSTOMER_PAYMENT,11460930.72,2025-06-20,RECEIVABLE,Collection from CUST015 – RCV00322,RECEIVABLE,RCV00322,COMPLETED
TXNF155D4B9,COMP001,OPERATING_EXPENSE,-1743080.47,2025-06-21,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN110EDE5A,COMP001,OPERATING_EXPENSE,-1578655.51,2025-06-22,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN40F08C3A,COMP001,OPERATING_EXPENSE,-11628730.76,2025-06-23,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNFB6338D3,COMP001,SUPPLIER_PAYMENT,-12215145.37,2025-06-24,PAYABLE,Payment to SUP007 – INV00470,INVOICE,INV00470,COMPLETED
TXNF2EA04AE,COMP001,SUPPLIER_PAYMENT,-53285675.08,2025-06-24,PAYABLE,Payment to SUP008 – INV00144,INVOICE,INV00144,COMPLETED
TXN6DE2094D,COMP001,OPERATING_EXPENSE,-6571562.03,2025-06-24,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN95B4E5AA,COMP001,CUSTOMER_PAYMENT,10767736.28,2025-06-25,RECEIVABLE,Collection from CUST011 – RCV00221,RECEIVABLE,RCV00221,COMPLETED
TXN6818CBE5,COMP001,SUPPLIER_PAYMENT,-36787369.29,2025-06-25,PAYABLE,Payment to SUP006 – INV00376,INVOICE,INV00376,COMPLETED
TXN42C3A3BD,COMP001,SUPPLIER_PAYMENT,-52301825.59,2025-06-25,PAYABLE,Payment to SUP015 – INV00257,INVOICE,INV00257,COMPLETED
TXN4B3A0A1D,COMP001,OPERATING_EXPENSE,-10474830.13,2025-06-25,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN30B5B24E,COMP001,SUPPLIER_PAYMENT,-55115633.89,2025-06-25,PAYABLE,Payment to SUP014 – INV00138,INVOICE,INV00138,COMPLETED
TXN2A7884DD,COMP001,SUPPLIER_PAYMENT,-53973092.95,2025-06-26,PAYABLE,Payment to SUP014 – INV00236,INVOICE,INV00236,COMPLETED
TXN93C323E2,COMP001,OPERATING_EXPENSE,-9539307.52,2025-06-26,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNF123F7C2,COMP001,CUSTOMER_PAYMENT,11802104.41,2025-06-26,RECEIVABLE,Collection from CUST024 – RCV00139,RECEIVABLE,RCV00139,COMPLETED
TXN05D902DB,COMP001,CUSTOMER_PAYMENT,19548157.43,2025-06-27,RECEIVABLE,Collection from CUST023 – RCV00050,RECEIVABLE,RCV00050,COMPLETED
TXND63A5DFE,COMP001,OPERATING_EXPENSE,-5403857.85,2025-06-27,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN7F19CE62,COMP001,CUSTOMER_PAYMENT,75853466.16,2025-06-27,RECEIVABLE,Collection from CUST009 – RCV00094,RECEIVABLE,RCV00094,COMPLETED
TXNC51E66B2,COMP001,CUSTOMER_PAYMENT,48546819.51,2025-06-27,RECEIVABLE,Collection from CUST021 – RCV00083,RECEIVABLE,RCV00083,COMPLETED
TXN4D3479B6,COMP001,CUSTOMER_PAYMENT,32446752.05,2025-06-27,RECEIVABLE,Collection from CUST002 – RCV00327,RECEIVABLE,RCV00327,COMPLETED
TXN2F0D491F,COMP001,CUSTOMER_PAYMENT,65877028.78,2025-06-28,RECEIVABLE,Collection from CUST023 – RCV00234,RECEIVABLE,RCV00234,COMPLETED
TXNFB4FEC6D,COMP001,OPERATING_EXPENSE,-1313281.5,2025-06-28,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB234507F,COMP001,OPERATING_EXPENSE,-2146008.7,2025-06-29,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN2D460FDC,COMP001,INTEREST_PAYMENT,-10032037.63,2025-06-30,FINANCING,Quarterly interest payment,FINANCING_OPTION,FIN001,COMPLETED
TXN8A3472E0,COMP001,CUSTOMER_PAYMENT,57082629.06,2025-06-30,RECEIVABLE,Collection from CUST008 – RCV00273,RECEIVABLE,RCV00273,COMPLETED
TXN9540F84F,COMP001,SUPPLIER_PAYMENT,-36835476.8,2025-06-30,PAYABLE,Payment to SUP010 – INV00063,INVOICE,INV00063,COMPLETED
TXN2B39ABB8,COMP001,CUSTOMER_PAYMENT,33803178.03,2025-06-30,RECEIVABLE,Collection from CUST017 – RCV00182,RECEIVABLE,RCV00182,COMPLETED
TXND1C95494,COMP001,OPERATING_EXPENSE,-7615988.71,2025-06-30,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN660A4078,COMP001,CUSTOMER_PAYMENT,3709463.32,2025-07-01,RECEIVABLE,Collection from CUST016 – RCV00188,RECEIVABLE,RCV00188,COMPLETED
TXNA40EFA86,COMP001,OPERATING_EXPENSE,-8287505.97,2025-07-01,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNADD86044,COMP001,SUPPLIER_PAYMENT,-32664679.04,2025-07-01,PAYABLE,Payment to SUP001 – INV00246,INVOICE,INV00246,COMPLETED
TXN8381A02C,COMP001,OPERATING_EXPENSE,-5291710.02,2025-07-02,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN7E18C348,COMP001,SUPPLIER_PAYMENT,-49130824.51,2025-07-02,PAYABLE,Payment to SUP007 – INV00411,INVOICE,INV00411,COMPLETED
TXN0AC01301,COMP001,SUPPLIER_PAYMENT,-8298993.25,2025-07-02,PAYABLE,Payment to SUP011 – INV00243,INVOICE,INV00243,COMPLETED
TXN3F743EC2,COMP001,OPERATING_EXPENSE,-10879492.41,2025-07-03,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN6FD4788E,COMP001,CUSTOMER_PAYMENT,13344800.16,2025-07-03,RECEIVABLE,Collection from CUST018 – RCV00284,RECEIVABLE,RCV00284,COMPLETED
TXNC4741900,COMP001,CUSTOMER_PAYMENT,6915175.95,2025-07-03,RECEIVABLE,Collection from CUST012 – RCV00009,RECEIVABLE,RCV00009,COMPLETED
TXN404AFDE6,COMP001,SUPPLIER_PAYMENT,-59262688.72,2025-07-04,PAYABLE,Payment to SUP001 – INV00106,INVOICE,INV00106,COMPLETED
TXN72A6BA24,COMP001,SUPPLIER_PAYMENT,-10541347.45,2025-07-04,PAYABLE,Payment to SUP002 – INV00356,INVOICE,INV00356,COMPLETED
TXN579A599C,COMP001,SUPPLIER_PAYMENT,-6130619.04,2025-07-04,PAYABLE,Payment to SUP010 – INV00374,INVOICE,INV00374,COMPLETED
TXNB084F1CF,COMP001,OPERATING_EXPENSE,-5113622.08,2025-07-04,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN5879DF65,COMP001,CUSTOMER_PAYMENT,52183330.49,2025-07-05,RECEIVABLE,Collection from CUST011 – RCV00121,RECEIVABLE,RCV00121,COMPLETED
TXN0FEEA68C,COMP001,OPERATING_EXPENSE,-1510441.83,2025-07-05,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN5D3FDC7C,COMP001,CUSTOMER_PAYMENT,26391244.08,2025-07-06,RECEIVABLE,Collection from CUST007 – RCV00057,RECEIVABLE,RCV00057,COMPLETED
TXN5BE64FB6,COMP001,SUPPLIER_PAYMENT,-22904550.26,2025-07-06,PAYABLE,Payment to SUP012 – INV00178,INVOICE,INV00178,COMPLETED
TXN2DB82657,COMP001,CUSTOMER_PAYMENT,16497519.56,2025-07-06,RECEIVABLE,Collection from CUST002 – RCV00072,RECEIVABLE,RCV00072,COMPLETED
TXNE8642D2D,COMP001,CUSTOMER_PAYMENT,19569685.76,2025-07-06,RECEIVABLE,Collection from CUST014 – RCV00140,RECEIVABLE,RCV00140,COMPLETED
TXNCF55F333,COMP001,OPERATING_EXPENSE,-1765912.11,2025-07-06,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN727B00FC,COMP001,OPERATING_EXPENSE,-9721366.08,2025-07-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN8C66ABF4,COMP001,SUPPLIER_PAYMENT,-23856506.74,2025-07-07,PAYABLE,Payment to SUP010 – INV00439,INVOICE,INV00439,COMPLETED
TXN6EDCB784,COMP001,SUPPLIER_PAYMENT,-7272370.73,2025-07-07,PAYABLE,Payment to SUP002 – INV00378,INVOICE,INV00378,COMPLETED
TXN3620605F,COMP001,SUPPLIER_PAYMENT,-25707443.11,2025-07-08,PAYABLE,Payment to SUP015 – INV00039,INVOICE,INV00039,COMPLETED
TXN6FC9B6D3,COMP001,CUSTOMER_PAYMENT,52167921.58,2025-07-08,RECEIVABLE,Collection from CUST008 – RCV00191,RECEIVABLE,RCV00191,COMPLETED
TXN3F39CF7A,COMP001,SUPPLIER_PAYMENT,-57069623.87,2025-07-08,PAYABLE,Payment to SUP001 – INV00013,INVOICE,INV00013,COMPLETED
TXN52912F48,COMP001,CUSTOMER_PAYMENT,51775681.9,2025-07-08,RECEIVABLE,Collection from CUST012 – RCV00166,RECEIVABLE,RCV00166,COMPLETED
TXNF234CAA9,COMP001,OPERATING_EXPENSE,-5917524.19,2025-07-08,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNFF2BCAB2,COMP001,SUPPLIER_PAYMENT,-8522364.74,2025-07-09,PAYABLE,Payment to SUP011 – INV00219,INVOICE,INV00219,COMPLETED
TXN2092A245,COMP001,SUPPLIER_PAYMENT,-10608770.95,2025-07-09,PAYABLE,Payment to SUP006 – INV00264,INVOICE,INV00264,COMPLETED
TXNE5C41F7C,COMP001,OPERATING_EXPENSE,-5893515.13,2025-07-09,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN5AED9048,COMP001,OPERATING_EXPENSE,-7538102.27,2025-07-10,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
