source_table,date,company_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,balance,available_balance,reserved_balance,deployable_cash,customer_id,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,alternative_id,decision_id,action,score,cost,benefit,liquidity_impact,risk,decision_item_id,invoice_id,amount,expected_cost,expected_benefit,risk_score,created_at,decision_type,chosen_action,confidence,reasoning,status,event_id,event_type,payload,processed_at,financing_option_id,provider,type,interest_rate,credit_limit,available_amount,minimum_amount,processing_fee,repayment_terms,snapshot_id,forecast_horizon_days,projected_cash,minimum_projected_cash,liquidity_risk,expected_inflows,expected_outflows,reserve_requirement,risk_probability,supplier_id,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,obligation_id,description,category,due_date,priority,receivable_id,invoice_date,expected_date,collection_probability,expected_delay_days,scenario_id,name,parameters,result,strategic_importance,strategic_importance_score,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,transaction_id,reference_type,reference_id
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00277,27717060.92,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP005,2025-10-18,0.0,,1.5,INR,NEFT,2025-12-10,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00278,44640959.01,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP008,2025-05-31,1.5,2025-06-15,1.0,INR,RTGS,2025-07-12,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00279,42435799.12,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP001,2025-09-10,2.5,2025-09-20,0.0,INR,RTGS,2025-10-10,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00280,50181804.25,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-01-12,1.0,2025-01-27,0.0,INR,CHEQUE,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00281,58979710.36,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP008,2025-11-30,0.0,,0.0,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00282,33767112.64,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP010,2025-11-11,0.0,,1.5,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00283,34248309.57,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP006,2025-07-19,2.0,2025-08-03,2.0,INR,CHEQUE,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00284,54311340.47,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP001,2025-01-27,0.0,,1.5,INR,NEFT,2025-03-09,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00285,37230373.05,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP010,2025-10-06,0.0,,0.0,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00286,33305581.83,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP004,2025-08-03,1.5,2025-08-13,2.0,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00287,9643910.39,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP006,2025-09-01,2.0,2025-09-16,0.0,INR,NEFT,2025-10-16,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00288,7283263.57,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-07-07,1.5,2025-07-22,2.0,INR,CHEQUE,2025-08-19,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00289,41000565.79,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP006,2025-09-28,0.0,,1.5,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00290,59346350.75,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP005,2025-04-06,2.0,2025-04-21,0.0,INR,RTGS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00291,6157066.36,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP001,2025-07-30,1.5,2025-08-09,0.0,INR,IMPS,2025-08-29,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00292,40264157.71,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-04-30,2.5,2025-05-20,0.0,INR,NEFT,2025-07-12,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00293,13687929.93,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP010,2025-07-03,2.5,2025-07-23,0.0,INR,NEFT,2025-08-30,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00294,52051069.66,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-07-05,2.5,2025-07-25,1.0,INR,RTGS,2025-09-17,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00295,38564840.99,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP003,2025-10-16,0.0,,1.5,INR,NEFT,2025-11-06,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00296,14627666.35,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-11-26,1.0,2025-12-11,0.0,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00297,50187759.65,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP005,2025-04-25,0.0,,0.0,INR,NEFT,2025-06-18,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00298,12758403.4,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP002,2025-08-12,0.0,,0.0,INR,NEFT,2025-09-11,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00299,58570252.28,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP002,2025-02-03,2.5,2025-02-13,2.0,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00300,37903576.26,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-01-21,1.0,2025-02-10,0.0,INR,IMPS,2025-03-22,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00301,54355670.93,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-01-04,2.0,2025-01-24,2.0,INR,RTGS,2025-03-02,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00302,54310506.14,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-08-29,1.0,2025-09-13,0.0,INR,IMPS,2025-10-20,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00303,54519518.8,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-12-16,0.0,,0.0,INR,CHEQUE,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00304,42108326.78,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-12-07,2.0,2025-12-27,0.0,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00305,35510072.76,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP010,2025-06-28,0.0,,1.0,INR,CHEQUE,2025-08-26,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00306,34840968.68,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-07-05,0.0,,1.0,INR,NEFT,2025-09-05,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00307,42536900.61,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP004,2025-08-26,2.0,2025-09-05,1.5,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00308,12104819.62,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP002,2025-11-06,2.0,2025-11-16,1.5,INR,NEFT,2025-12-04,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00309,12972774.34,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP003,2025-01-11,2.0,2025-01-18,2.0,INR,CHEQUE,2025-01-28,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00310,14417488.81,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-08-20,0.0,,1.0,INR,NEFT,2025-10-18,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00311,5947861.62,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-12-04,0.0,,1.5,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00312,53213449.1,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-07-15,1.0,2025-07-30,0.0,INR,CHEQUE,2025-08-29,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00313,28139005.25,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-06-17,1.0,2025-07-07,1.5,INR,RTGS,2025-08-13,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00314,15818112.68,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-03-07,2.0,2025-03-27,1.0,INR,RTGS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00315,33675048.95,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP007,2025-08-30,0.0,,0.0,INR,RTGS,2025-09-29,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00316,6613478.61,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-11-22,2.0,2025-12-07,1.5,INR,CHEQUE,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00317,9138125.19,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-10-02,1.5,2025-10-17,1.0,INR,NEFT,2025-11-14,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00318,8280986.34,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-08-02,2.0,2025-08-17,1.0,INR,NEFT,2025-09-13,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00319,19149019.32,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP006,2025-05-31,2.5,2025-06-15,1.5,INR,NEFT,2025-08-01,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00320,53531723.09,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP004,2025-03-06,2.0,2025-03-16,2.0,INR,IMPS,2025-04-05,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00321,44240335.43,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-10-04,0.0,,0.0,INR,CHEQUE,2025-11-18,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00322,20763071.87,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-07-10,2.0,2025-07-30,1.5,INR,CHEQUE,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00323,20705555.34,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP001,2025-07-27,0.0,,0.0,INR,NEFT,2025-09-01,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00324,9772049.29,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP006,2025-03-19,2.5,2025-04-03,2.0,INR,IMPS,2025-05-02,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00325,34548287.1,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-05-16,0.0,,1.5,INR,RTGS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00326,32101382.1,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-10-22,0.0,,2.0,INR,CHEQUE,2025-12-19,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00327,3172555.0,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-09-27,1.0,2025-10-12,0.0,INR,CHEQUE,2025-11-11,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00328,6424534.92,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP012,2025-10-01,2.0,2025-10-21,1.5,INR,RTGS,2025-12-13,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00329,32466236.25,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP005,2025-01-22,2.5,2025-02-06,0.0,INR,IMPS,2025-03-07,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00330,23086404.14,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-03-22,2.5,2025-04-06,1.0,INR,CHEQUE,2025-05-04,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00331,23599486.73,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-06-08,1.0,2025-06-28,2.0,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00332,31287086.76,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP001,2025-08-17,1.0,2025-08-27,1.5,INR,IMPS,2025-09-16,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00333,18887407.96,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-07-17,0.0,,0.0,INR,CHEQUE,2025-09-13,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00334,53379126.99,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP006,2025-08-10,2.0,2025-08-25,1.0,INR,CHEQUE,2025-09-22,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00335,9704618.89,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP002,2025-01-10,0.0,,0.0,INR,NEFT,2025-02-06,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00336,27688979.44,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-09-07,1.0,2025-09-22,1.0,INR,IMPS,2025-10-19,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00337,11805059.78,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP008,2025-05-01,0.0,,2.0,INR,CHEQUE,2025-06-15,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00338,14502261.58,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-11-08,2.5,2025-11-23,2.0,INR,IMPS,2026-01-06,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00339,52434196.37,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP010,2025-01-27,0.0,,1.0,INR,RTGS,2025-04-20,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00340,14664296.0,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP008,2025-08-05,0.0,,1.0,INR,CHEQUE,2025-09-19,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00341,9243177.67,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-12-16,1.0,2025-12-31,0.0,INR,CHEQUE,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00342,43741954.83,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP005,2025-02-25,0.0,,2.0,INR,NEFT,2025-04-09,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00343,42289437.85,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP003,2025-07-29,1.0,2025-08-05,2.0,INR,CHEQUE,2025-08-10,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00344,14353734.99,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP010,2025-03-01,1.5,2025-03-21,2.0,INR,CHEQUE,2025-04-28,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00345,48372468.23,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP010,2025-12-08,1.0,2025-12-28,1.5,INR,CHEQUE,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00346,45529010.63,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP004,2025-07-07,0.0,,1.5,INR,RTGS,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00347,47435785.77,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP009,2025-06-20,1.0,2025-07-05,2.0,INR,IMPS,2025-08-04,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00348,9160209.29,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP003,2025-02-23,0.0,,1.0,INR,CHEQUE,2025-03-08,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00349,7081949.69,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-03-04,1.5,2025-03-19,0.0,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00350,10744152.07,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-03-16,0.0,,2.0,INR,IMPS,2025-05-12,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00351,3523050.71,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP011,2025-05-10,1.5,2025-05-30,0.0,INR,CHEQUE,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00352,19153086.91,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP005,2025-01-10,1.5,2025-01-25,1.5,INR,NEFT,2025-02-22,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00353,22501357.65,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP003,2025-08-16,1.5,2025-08-23,0.0,INR,CHEQUE,2025-09-07,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00354,47906712.6,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP001,2025-12-21,2.5,2025-12-31,2.0,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00355,44458552.02,,,,,,,,,OVERDUE,,,,,,,,,,,,,,,,,,,,,,,SUP014,2025-05-29,0.0,,0.0,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00356,10541347.45,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP002,2025-05-21,1.5,2025-05-31,2.0,INR,IMPS,2025-07-04,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00357,37205785.08,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP003,2025-12-19,1.5,2025-12-26,1.5,INR,CHEQUE,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00358,14937912.1,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP009,2025-09-26,0.0,,2.0,INR,RTGS,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00359,19566017.2,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP007,2025-10-19,0.0,,1.5,INR,RTGS,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00360,35950615.28,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-11-26,0.0,,2.0,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00361,11942035.75,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP007,2025-09-20,0.0,,1.0,INR,RTGS,2025-10-20,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00362,50100294.58,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP012,2025-07-30,2.5,2025-08-19,1.5,INR,NEFT,2025-09-26,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00363,56465854.66,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP007,2025-12-08,2.0,2025-12-18,1.5,INR,IMPS,,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00364,39850709.23,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP015,2025-03-19,1.0,2025-04-03,0.0,INR,NEFT,2025-05-03,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00365,28711482.45,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP013,2025-08-13,0.0,,2.0,INR,IMPS,2025-10-15,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00366,15864788.66,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP004,2025-05-05,1.5,2025-05-15,2.0,INR,IMPS,2025-06-01,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00367,20733261.71,,,,,,,,,PAID,,,,,,,,,,,,,,,,,,,,,,,SUP012,2025-04-20,1.5,2025-05-10,1.5,INR,IMPS,2025-06-18,,,,,,,,,,,,,,,,,,,,,,,
invoices,,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV00368,26016205.75,,,,,,,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,SUP009,2025-11-18,1.5,2025-12-03,1.5,INR,NEFT,,,,,,,,,,,,,,,,,,,,,,,,
