date,company_id,supplier_id,customer_id,invoice_id,receivable_id,obligation_id,transaction_id,amount,balance,status,name,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,category,strategic_importance,strategic_importance_score,liquidity_risk,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,invoice_date,expected_date,collection_probability,expected_delay_days,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,description,due_date,priority,category_supplier,type,reference_type,reference_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,available_balance,reserved_balance,deployable_cash
2025-03-16,COMP001,,,,,,TXNA916B6DA,3728836.97,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-16,COMP001,,,,,,TXN1D73D4F2,-43034507.6,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP013 – INV00077,,,,SUPPLIER_PAYMENT,INVOICE,INV00077,,,,,,,
2025-03-16,COMP001,,,,,,TXN05BC1403,-1325431.34,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-16,COMP001,,,,,,TXNA9B19B62,23893536.75,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST008 – RCV00017,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00017,,,,,,,
2025-03-17,COMP001,,,,,,TXNE4A9AC67,21253736.15,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-17,COMP001,,,,,,TXN1C03A81E,-6778283.82,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-17,COMP001,,,,,,TXN6F9250D9,63474091.63,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST022 – RCV00187,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00187,,,,,,,
2025-03-17,COMP001,,,,,,TXNA070C348,25825955.64,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST021 – RCV00091,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00091,,,,,,,
2025-03-18,COMP001,,,,,,TXN8CEE2C4F,31665504.56,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-18,COMP001,,,,,,TXN27EC9C06,-59212941.81,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP007 – INV00184,,,,SUPPLIER_PAYMENT,INVOICE,INV00184,,,,,,,
2025-03-18,COMP001,,,,,,TXN73AD95AE,22156068.25,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST015 – RCV00004,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00004,,,,,,,
2025-03-18,COMP001,,,,,,TXN2A3EADAF,48951493.56,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST009 – RCV00039,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00039,,,,,,,
2025-03-18,COMP001,,,,,,TXN0139731A,-4882833.14,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-19,COMP001,,,,,,TXNE00C61B0,13951530.56,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-19,COMP001,,,,,,TXNB61F0E6C,-9567557.37,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-19,COMP001,,,,,,TXNBFF31E2D,-6838697.27,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP010 – INV00169,,,,SUPPLIER_PAYMENT,INVOICE,INV00169,,,,,,,
2025-03-20,COMP001,,,,,,TXN7AF5333A,-5470563.36,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-20,COMP001,,,,,,TXN165EBD55,24890184.39,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST021 – RCV00346,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00346,,,,,,,
2025-03-20,COMP001,,,,,,TXN04FAB194,14715041.42,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-21,COMP001,,,,,,TXN7FD400AB,-7394268.0,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-21,COMP001,,,,,,TXN9370B637,18027270.8,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-21,COMP001,,,,,,TXN31671633,31686678.94,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST018 – RCV00241,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00241,,,,,,,
2025-03-22,COMP001,,,,,,TXN59747D04,1930792.21,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-22,COMP001,,,,,,TXN186DD5C1,-594526.69,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-22,COMP001,,,,,,TXN5391AAF7,-37903576.26,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP011 – INV00300,,,,SUPPLIER_PAYMENT,INVOICE,INV00300,,,,,,,
2025-03-23,COMP001,,,,,,TXN63208EBF,1382938.64,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-23,COMP001,,,,,,TXN080016A0,-11321119.71,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00269,,,,SUPPLIER_PAYMENT,INVOICE,INV00269,,,,,,,
2025-03-23,COMP001,,,,,,TXND5A364F9,-1970871.65,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-23,COMP001,,,,,,TXNE9DCC32D,57708049.14,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST006 – RCV00006,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00006,,,,,,,
2025-03-24,COMP001,,,,,,TXNBD9A28B7,60052361.69,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST021 – RCV00063,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00063,,,,,,,
2025-03-24,COMP001,,,,,,TXN9800464E,-29939231.53,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP012 – INV00153,,,,SUPPLIER_PAYMENT,INVOICE,INV00153,,,,,,,
2025-03-24,COMP001,,,,,,TXN4E6153D1,11757510.91,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-24,COMP001,,,,,,TXN2989DE76,-9211121.15,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-24,COMP001,,,,,,TXN94333927,-12441264.31,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00021,,,,SUPPLIER_PAYMENT,INVOICE,INV00021,,,,,,,
2025-03-25,COMP001,,,,,,TXNE2E62175,-36524146.21,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP003 – INV00003,,,,SUPPLIER_PAYMENT,INVOICE,INV00003,,,,,,,
2025-03-25,COMP001,,,,,,TXNE33B11A7,-8080174.86,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-25,COMP001,,,,,,TXNCD188FA9,69421954.01,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST012 – RCV00197,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00197,,,,,,,
2025-03-25,COMP001,,,,,,TXN34DEA2C9,-23204982.86,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP006 – INV00116,,,,SUPPLIER_PAYMENT,INVOICE,INV00116,,,,,,,
2025-03-25,COMP001,,,,,,TXN40F4D84D,22521196.77,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-26,COMP001,,,,,,TXN0EE778D4,16871398.21,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-26,COMP001,,,,,,TXNA6A50311,55961964.47,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST005 – RCV00122,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00122,,,,,,,
2025-03-26,COMP001,,,,,,TXNBF854FF9,-3189154.7,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-26,COMP001,,,,,,TXN385C5FFA,6696688.22,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST007 – RCV00267,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00267,,,,,,,
2025-03-26,COMP001,,,,,,TXN74CAAD0B,-22184789.5,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00176,,,,SUPPLIER_PAYMENT,INVOICE,INV00176,,,,,,,
2025-03-26,COMP001,,,,,,TXN771480A6,-25182057.86,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00076,,,,SUPPLIER_PAYMENT,INVOICE,INV00076,,,,,,,
2025-03-26,COMP001,,,,,,TXN99AD300D,53373358.35,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST022 – RCV00286,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00286,,,,,,,
2025-03-27,COMP001,,,,,,TXNBCBAC391,61572796.45,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST004 – RCV00151,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00151,,,,,,,
2025-03-27,COMP001,,,,,,TXNAF1A6180,-6636561.62,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-27,COMP001,,,,,,TXN8144D775,10973159.39,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST009 – RCV00010,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00010,,,,,,,
2025-03-27,COMP001,,,,,,TXNAA9A0D27,16581025.32,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-27,COMP001,,,,,,TXNB8B2780D,-41810715.79,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP003 – INV00449,,,,SUPPLIER_PAYMENT,INVOICE,INV00449,,,,,,,
2025-03-28,COMP001,,,,,,TXN6DDFB11A,26101703.53,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-28,COMP001,,,,,,TXNA9E0125B,-5414206.72,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-29,COMP001,,,,,,TXN0B9FF7A6,2147983.91,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-29,COMP001,,,,,,TXN7F2F1EF5,-1428313.84,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-29,COMP001,,,,,,TXN49581F6E,67828081.12,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST021 – RCV00271,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00271,,,,,,,
2025-03-29,COMP001,,,,,,TXN695F64A2,48294167.81,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST019 – RCV00215,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00215,,,,,,,
2025-03-30,COMP001,,,,,,TXNFE29AE84,2808580.78,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-30,COMP001,,,,,,TXNE63C1580,63592906.76,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST009 – RCV00090,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00090,,,,,,,
2025-03-30,COMP001,,,,,,TXN4D91CB96,-1755361.19,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-31,COMP001,,,,,,TXNDC7AD133,18365220.67,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-03-31,COMP001,,,,,,TXN832BD31A,-13737951.88,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-03-31,COMP001,,,,,,TXNA86FAC0F,-38636448.2,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP005 – INV00073,,,,SUPPLIER_PAYMENT,INVOICE,INV00073,,,,,,,
2025-03-31,COMP001,,,,,,TXN66AE3D95,28369615.49,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST004 – RCV00051,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00051,,,,,,,
2025-04-01,COMP001,,,,,,TXNBFC01E24,-4300953.3,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-01,COMP001,,,,,,TXN68564E4E,-13142356.94,,COMPLETED,,,,,,,,,FINANCING,,,,,,,,,,,,,,,,,,,,,,Quarterly interest payment,,,,INTEREST_PAYMENT,FINANCING_OPTION,FIN001,,,,,,,
2025-04-01,COMP001,,,,,,TXN02CE5912,15358927.74,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-01,COMP001,,,,,,TXNF5558541,31684885.01,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST017 – RCV00338,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00338,,,,,,,
2025-04-02,COMP001,,,,,,TXN9F28CF11,73306718.18,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST020 – RCV00344,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00344,,,,,,,
2025-04-02,COMP001,,,,,,TXNFFB7A350,10836936.5,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-02,COMP001,,,,,,TXN1A7EE86D,-4091094.58,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-03,COMP001,,,,,,TXNF667F7D9,16462866.11,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-03,COMP001,,,,,,TXNA6E260DD,-4895788.19,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-03,COMP001,,,,,,TXND3750B26,79122505.89,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST018 – RCV00352,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00352,,,,,,,
2025-04-03,COMP001,,,,,,TXNB8AAB80C,66939971.58,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST010 – RCV00296,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00296,,,,,,,
2025-04-03,COMP001,,,,,,TXNCFDDCFB1,39151063.5,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST001 – RCV00180,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00180,,,,,,,
2025-04-04,COMP001,,,,,,TXN6E88010E,43040986.27,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST025 – RCV00085,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00085,,,,,,,
2025-04-04,COMP001,,,,,,TXN50E243CE,-6355151.82,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-04,COMP001,,,,,,TXNF2A227B6,49749743.14,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST008 – RCV00261,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00261,,,,,,,
2025-04-04,COMP001,,,,,,TXNF092C03C,17327197.57,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-05,COMP001,,,,,,TXN28B0ADA2,1969984.04,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-05,COMP001,,,,,,TXNB6E79BD8,-53531723.09,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00320,,,,SUPPLIER_PAYMENT,INVOICE,INV00320,,,,,,,
2025-04-05,COMP001,,,,,,TXN6AE3DD7B,-1806417.03,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-06,COMP001,,,,,,TXN2AEABF0A,-15301386.68,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP006 – INV00394,,,,SUPPLIER_PAYMENT,INVOICE,INV00394,,,,,,,
2025-04-06,COMP001,,,,,,TXN71C30D38,-1380865.53,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-06,COMP001,,,,,,TXNAC9416AA,2460775.05,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-06,COMP001,,,,,,TXNC7408E51,-19707219.96,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP002 – INV00212,,,,SUPPLIER_PAYMENT,INVOICE,INV00212,,,,,,,
2025-04-07,COMP001,,,,,,TXN21390BE2,-4071510.52,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-07,COMP001,,,,,,TXNA64B23F1,19486923.51,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST013 – RCV00195,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00195,,,,,,,
2025-04-07,COMP001,,,,,,TXN64FAF2FA,15642605.15,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-08,COMP001,,,,,,TXNA7821FFA,-7428609.21,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-08,COMP001,,,,,,TXNC7AFFCFA,18298567.31,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-08,COMP001,,,,,,TXNBD24EB94,-47120570.17,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP003 – INV00012,,,,SUPPLIER_PAYMENT,INVOICE,INV00012,,,,,,,
2025-04-09,COMP001,,,,,,TXNC6209BA0,-9127942.27,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-09,COMP001,,,,,,TXNB3E4E7AE,-43741954.83,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP005 – INV00342,,,,SUPPLIER_PAYMENT,INVOICE,INV00342,,,,,,,
2025-04-09,COMP001,,,,,,TXN6BD52AE6,-20169572.05,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP009 – INV00165,,,,SUPPLIER_PAYMENT,INVOICE,INV00165,,,,,,,
2025-04-09,COMP001,,,,,,TXN6CC8E1FE,14699244.18,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-09,COMP001,,,,,,TXN3B613BF5,51356220.94,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST020 – RCV00236,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00236,,,,,,,
2025-04-09,COMP001,,,,,,TXNBB8723E8,-27428039.96,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP012 – INV00479,,,,SUPPLIER_PAYMENT,INVOICE,INV00479,,,,,,,
2025-04-10,COMP001,,,,,,TXN3BBC854D,-5545142.16,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-10,COMP001,,,,,,TXNA6D52298,13841178.42,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-11,COMP001,,,,,,TXNFBE3861E,-3530420.7,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-11,COMP001,,,,,,TXNCDE42B15,23676383.96,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-04-11,COMP001,,,,,,TXN1CEFDE0F,-11949768.6,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP002 – INV00274,,,,SUPPLIER_PAYMENT,INVOICE,INV00274,,,,,,,
2025-04-12,COMP001,,,,,,TXN9FDFC114,-1261696.99,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-04-12,COMP001,,,,,,TXN70386793,61519968.26,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST009 – RCV00029,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00029,,,,,,,
